0.139967,0.143991,0.009533,0.074731,0.015900,0.049508,0.065606,0.005510,0.000124,0.001021,0.001214,0.002261,0.000325,0.012473,0.001088,0.041925,0.000521,0.000347,0.059163,0.000931,0.000614,0.001538,0.000112,0.036160,0.023910,0.024360,0.004101,0.002294,0.166657,0.003045,0.003414,0.006390,0.106270,0.019843,0.039267,0.000192,0.006352,0.005310,0.003807,0.000605,0.000739,0.000221,0.000327,0.001176,0.009222,0.002852,0.041527,0.000373,0.000251,0.038869,0.003471,0.000324,0.167892,0.002107,0.032011,0.018850,0.005813,0.003115,0.051697,0.056083,0.000384,0.016962,0.100974,0.004757,0.004567,0.000191,0.000905,0.034107,0.000834,0.000783,0.001720,0.040744,0.000441,0.117662,0.028317,0.002190,0.003851,0.000538,0.001187,0.001147,0.003232,0.005175,0.000204,0.000179,0.036892,0.017714,0.032852,0.033375,0.010947,0.000409,0.001048,0.000443,0.001785,0.004207,0.180288,0.001407,0.165528,0.001617,0.000436,0.124316,0.000160,0.000253,0.002292,0.010445,0.000848,0.001081,0.001208,0.001115,0.000565,0.002127
0.022303,0.193514,0.010423,0.020287,0.031464,0.079396,0.000305,0.005510,0.000310,0.001905,0.000379,0.000369,0.000479,0.000886,0.003372,0.000201,0.001089,0.000252,0.000186,0.000849,0.000595,0.001078,0.000172,0.036782,0.034569,0.009142,0.004101,0.003548,0.078144,0.006785,0.000855,0.000424,0.002066,0.002513,0.030956,0.000337,0.006352,0.005310,0.003807,0.000630,0.000494,0.053166,0.000227,0.002865,0.010051,0.002314,0.078288,0.000226,0.024879,0.024044,0.002552,0.011090,0.036749,0.001724,0.011703,0.001040,0.000782,0.002592,0.047271,0.000971,0.000154,0.000912,0.090006,0.000272,0.004567,0.013078,0.001051,0.012946,0.001276,0.000777,0.002262,0.326354,0.000332,0.018068,0.012488,0.000136,0.003851,0.034210,0.002675,0.001820,0.003232,0.005175,0.000162,0.000155,0.029155,0.009338,0.000080,0.000181,0.013409,0.000275,0.000947,0.002918,0.008810,0.001693,0.002313,0.012155,0.045756,0.002472,0.000237,0.026858,0.000403,0.000244,0.000521,0.001758,0.001208,0.000326,0.000261,0.000322,0.001305,0.001006
0.000165,0.000907,0.099838,0.000508,0.000344,0.000680,0.002550,0.005510,0.000170,0.013844,0.000798,0.001304,0.001727,0.002823,0.003682,0.003669,0.000833,0.001682,0.000368,0.000886,0.001369,0.001524,0.000206,0.002570,0.000931,0.006809,0.004101,0.010947,0.001097,0.003217,0.006116,0.000906,0.001023,0.001285,0.001055,0.000507,0.006352,0.005310,0.003807,0.000101,0.001073,0.000261,0.001168,0.000399,0.002078,0.005602,0.005687,0.000758,0.000272,0.001607,0.000627,0.000202,0.003756,0.004786,0.000283,0.001560,0.001201,0.012796,0.000138,0.000287,0.000779,0.000700,0.000734,0.000486,0.004567,0.000807,0.001325,0.000231,0.000619,0.000731,0.001899,0.002356,0.000099,0.008830,0.001683,0.000615,0.003851,0.000496,0.002495,0.005431,0.003232,0.005175,0.000727,0.000624,0.000715,0.036609,0.000517,0.001522,0.045656,0.001231,0.001324,0.000429,0.001625,0.002377,0.001137,0.000455,0.000164,0.001132,0.001497,0.000181,0.000272,0.000748,0.000614,0.000636,0.002977,0.001832,0.000566,0.000701,0.000357,0.017144
0.000988,0.001433,0.000343,0.269175,0.000959,0.001332,0.003331,0.010450,0.000146,0.000808,0.000520,0.000905,0.000690,0.000776,0.001080,0.000315,0.008537,0.000360,0.000516,0.001108,0.001796,0.003078,0.000642,0.000387,0.000394,0.023402,0.004101,0.002338,0.001320,0.001001,0.080399,0.002511,0.000442,0.023038,0.000447,0.000465,0.004716,0.005310,0.003807,0.000572,0.003778,0.000551,0.000342,0.002010,0.001059,0.002071,0.009551,0.000358,0.000689,0.000379,0.003156,0.000366,0.000698,0.004295,0.000432,0.000141,0.007183,0.000584,0.000322,0.006195,0.000438,0.000321,0.000724,0.000508,0.007345,0.000148,0.000891,0.000167,0.003176,0.002305,0.000846,0.000597,0.000150,0.000579,0.000777,0.001158,0.003851,0.000526,0.001239,0.001715,0.018388,0.002585,0.000252,0.000254,0.001270,0.015259,0.000232,0.000907,0.004603,0.000425,0.001069,0.000814,0.002329,0.000559,0.001711,0.000346,0.000698,0.000496,0.000582,0.000511,0.000169,0.000544,0.000332,0.003671,0.000752,0.000988,0.001702,0.003100,0.001051,0.018202
0.022844,0.061666,0.039929,0.055192,0.099299,0.011448,0.002687,0.005510,0.000323,0.002602,0.001406,0.011393,0.000546,0.008269,0.001502,0.001402,0.027122,0.001023,0.000169,0.066741,0.001432,0.003299,0.000159,0.064579,0.000296,0.002255,0.004101,0.001672,0.035190,0.001046,0.008248,0.000228,0.000956,0.007926,0.000584,0.001069,0.006352,0.005310,0.003807,0.000335,0.004687,0.019133,0.000786,0.001588,0.002818,0.002002,0.010380,0.000480,0.000839,0.001551,0.003525,0.000259,0.034577,0.001737,0.004879,0.029073,0.000335,0.006840,0.020632,0.103434,0.008087,0.000152,0.013838,0.000795,0.004567,0.000318,0.001861,0.000536,0.001402,0.123128,0.001505,0.001074,0.000167,0.016315,0.010243,0.002034,0.003851,0.000481,0.002061,0.002292,0.003232,0.005175,0.000314,0.000485,0.000258,0.000766,0.000264,0.009142,0.019639,0.001093,0.001980,0.000554,0.002169,0.000943,0.000373,0.002206,0.000136,0.001270,0.001033,0.000292,0.000738,0.028442,0.000663,0.000372,0.003316,0.044349,0.000559,0.001297,0.001296,0.000732
0.000088,0.000204,0.000065,0.000527,0.000442,0.621067,0.026845,0.005510,0.000313,0.001643,0.002047,0.000728,0.000798,0.000935,0.001265,0.000194,0.000357,0.000347,0.000275,0.000776,0.000361,0.003699,0.000193,0.000283,0.000420,0.001275,0.004101,0.001478,0.000437,0.001323,0.000741,0.000343,0.000236,0.000944,0.000298,0.001226,0.006352,0.005310,0.003807,0.000450,0.001335,0.000254,0.000299,0.000872,0.000959,0.003631,0.001401,0.000289,0.000306,0.000235,0.002836,0.000169,0.000284,0.001978,0.000030,0.000146,0.000298,0.001342,0.000103,0.000383,0.000389,0.000408,0.000602,0.000663,0.004567,0.000271,0.023010,0.000362,0.006675,0.001201,0.001697,0.000709,0.000287,0.000144,0.000622,0.000552,0.003851,0.000159,0.007802,0.003921,0.003232,0.005175,0.000671,0.000976,0.000366,0.001104,0.000152,0.000276,0.004603,0.000366,0.001251,0.001624,0.002329,0.001149,0.000300,0.000207,0.000131,0.003419,0.001211,0.000165,0.000548,0.000783,0.000416,0.000301,0.001747,0.000314,0.001122,0.001165,0.001029,0.000842
0.000126,0.000217,0.000090,0.000289,0.000442,0.013354,0.630076,0.005510,0.000313,0.001643,0.002047,0.000728,0.000798,0.000935,0.001265,0.000194,0.000357,0.000347,0.000275,0.000776,0.000166,0.003699,0.000496,0.000095,0.000420,0.001275,0.004101,0.001478,0.000430,0.001323,0.000183,0.000439,0.000169,0.000659,0.000083,0.001183,0.006352,0.005310,0.003807,0.000450,0.001335,0.000254,0.000299,0.000872,0.000959,0.003631,0.001401,0.000289,0.000306,0.000235,0.002836,0.000169,0.001290,0.001978,0.000020,0.000146,0.000298,0.000808,0.000144,0.002070,0.000906,0.000408,0.002987,0.000663,0.004567,0.000271,0.004745,0.000295,0.003824,0.001201,0.001697,0.000709,0.000287,0.000144,0.000259,0.000552,0.003851,0.000159,0.027466,0.003921,0.003232,0.005175,0.000671,0.000976,0.000083,0.001104,0.000152,0.000276,0.004603,0.000366,0.001459,0.001624,0.002329,0.001412,0.000072,0.000207,0.000121,0.003419,0.001211,0.000165,0.000548,0.000783,0.000416,0.000301,0.001747,0.000314,0.001122,0.001516,0.001029,0.000842
0.000202,0.000349,0.000218,0.000492,0.000227,0.001280,0.001909,0.324902,0.000533,0.001643,0.002047,0.000728,0.000278,0.000935,0.002690,0.000194,0.000357,0.000347,0.000275,0.000776,0.001312,0.003699,0.000193,0.000441,0.000420,0.001275,0.007247,0.006236,0.000613,0.001323,0.000741,0.000140,0.000289,0.001145,0.000298,0.000331,0.004005,0.005310,0.003807,0.000450,0.002717,0.000254,0.000299,0.000302,0.000959,0.003631,0.001401,0.000289,0.000306,0.000235,0.002836,0.000169,0.000568,0.001978,0.000115,0.000146,0.000298,0.001342,0.000326,0.000404,0.000170,0.000408,0.000277,0.000663,0.002902,0.000271,0.003668,0.000190,0.002373,0.001201,0.001697,0.000709,0.000287,0.000139,0.000281,0.001124,0.003851,0.000159,0.002965,0.003921,0.003678,0.002295,0.000671,0.000976,0.000366,0.001104,0.000152,0.000276,0.004603,0.000366,0.001251,0.001624,0.002329,0.001149,0.000300,0.000207,0.000225,0.003419,0.001211,0.000165,0.000548,0.000783,0.000416,0.000301,0.000733,0.000613,0.001122,0.001165,0.001029,0.000842
0.000131,0.000758,0.000094,0.000765,0.001699,0.001280,0.001909,0.023557,0.081919,0.002782,0.001388,0.002043,0.002383,0.012023,0.002196,0.000231,0.000213,0.000241,0.000171,0.001838,0.000529,0.001798,0.000400,0.003229,0.000288,0.017963,0.005857,0.002142,0.000748,0.000975,0.014957,0.000254,0.000222,0.003686,0.000975,0.000385,0.063270,0.005310,0.003807,0.003213,0.002461,0.003422,0.000212,0.000388,0.002293,0.002976,0.012842,0.000238,0.000170,0.000124,0.002025,0.000355,0.000453,0.000752,0.000095,0.001245,0.000612,0.000899,0.000090,0.000138,0.000290,0.003583,0.002916,0.001342,0.011636,0.000296,0.003668,0.008120,0.002373,0.000445,0.003062,0.000476,0.000073,0.000201,0.000219,0.000386,0.003851,0.000407,0.002965,0.003921,0.015586,0.003952,0.001567,0.000190,0.002609,0.001451,0.003013,0.001076,0.010165,0.000262,0.000740,0.001624,0.002329,0.007317,0.000224,0.000075,0.000301,0.005662,0.000610,0.000489,0.001166,0.000868,0.000554,0.000188,0.000910,0.000862,0.000444,0.000541,0.000530,0.029508
0.000056,0.000189,0.000196,0.000325,0.000251,0.001280,0.001909,0.005510,0.000738,0.040127,0.000547,0.000582,0.001917,0.001293,0.001896,0.000156,0.001652,0.000347,0.012297,0.011691,0.000458,0.004390,0.000162,0.000367,0.000249,0.001333,0.008477,0.001200,0.000448,0.001368,0.000613,0.000135,0.000509,0.001131,0.000314,0.000220,0.006352,0.008416,0.005093,0.000548,0.002808,0.000632,0.000299,0.001140,0.000710,0.002497,0.003302,0.000289,0.000425,0.000442,0.004571,0.000271,0.006099,0.000776,0.000048,0.000028,0.000407,0.003135,0.000280,0.001114,0.000053,0.000452,0.000073,0.003678,0.004567,0.000189,0.003668,0.002203,0.002373,0.004964,0.001697,0.000521,0.000193,0.000084,0.000113,0.000709,0.003851,0.000122,0.002965,0.003714,0.003232,0.005175,0.000849,0.000734,0.000634,0.003405,0.000035,0.000459,0.004603,0.000366,0.001594,0.001624,0.002329,0.001505,0.000400,0.000740,0.000094,0.001544,0.006739,0.000102,0.000588,0.000753,0.000519,0.001278,0.000879,0.000767,0.001117,0.000943,0.004152,0.000981
0.000032,0.000119,0.000049,0.000057,0.000034,0.001280,0.001909,0.005510,0.000053,0.001374,0.508186,0.000210,0.000243,0.003334,0.001175,0.000085,0.000814,0.000347,0.000525,0.001463,0.000057,0.001985,0.000041,0.000397,0.002785,0.000418,0.004101,0.003795,0.000903,0.004556,0.000155,0.000023,0.000429,0.000330,0.000073,0.000124,0.006352,0.005310,0.003807,0.000419,0.001953,0.000360,0.000299,0.001316,0.000452,0.005297,0.005412,0.000289,0.000751,0.000894,0.000961,0.000025,0.000107,0.000625,0.000014,0.000020,0.000118,0.005704,0.000158,0.000118,0.000025,0.000101,0.000046,0.000566,0.004567,0.000321,0.003668,0.001644,0.002373,0.000358,0.001697,0.001877,0.002045,0.000024,0.000155,0.002554,0.003851,0.000052,0.002965,0.004959,0.003232,0.005175,0.001377,0.010819,0.000179,0.000600,0.000160,0.000158,0.004603,0.000366,0.013514,0.001624,0.002329,0.001334,0.000078,0.000090,0.000159,0.005751,0.012468,0.000161,0.001307,0.002346,0.002095,0.000063,0.009615,0.000069,0.004330,0.005789,0.010664,0.000251
0.000169,0.000285,0.000605,0.001328,0.004456,0.001280,0.001909,0.005510,0.000731,0.001371,0.002440,0.494568,0.000561,0.001137,0.003847,0.000227,0.000244,0.000347,0.000167,0.002245,0.000759,0.003699,0.000612,0.000702,0.000427,0.001599,0.004101,0.001678,0.000909,0.000507,0.003358,0.000280,0.000196,0.001145,0.000242,0.000168,0.006352,0.005310,0.003807,0.000306,0.004572,0.000198,0.000299,0.001173,0.001014,0.007075,0.000861,0.000289,0.000231,0.000208,0.010978,0.000448,0.000575,0.001978,0.000131,0.001547,0.001168,0.002120,0.000489,0.000574,0.000404,0.000434,0.000178,0.000663,0.004567,0.000108,0.003668,0.000731,0.002373,0.002160,0.001697,0.000709,0.000064,0.000114,0.000107,0.000958,0.003851,0.000457,0.002965,0.003921,0.003232,0.005175,0.000216,0.000192,0.000366,0.001104,0.003455,0.000508,0.004603,0.000366,0.001503,0.001624,0.002329,0.001466,0.000701,0.000734,0.000109,0.002369,0.000407,0.000114,0.000253,0.001349,0.000485,0.002995,0.003304,0.000885,0.000798,0.001265,0.001273,0.000633
0.000175,0.000930,0.002727,0.001016,0.002904,0.001280,0.001909,0.011343,0.001715,0.006998,0.000498,0.000448,0.076576,0.001085,0.000843,0.000302,0.002625,0.000347,0.000167,0.002383,0.000532,0.001591,0.000341,0.000700,0.000217,0.006439,0.004101,0.002036,0.001122,0.000806,0.002245,0.011788,0.000252,0.003089,0.003800,0.000167,0.022507,0.005310,0.003807,0.000525,0.003893,0.000780,0.000299,0.000287,0.000782,0.003631,0.000967,0.000289,0.000105,0.002421,0.000860,0.014147,0.000833,0.003178,0.000670,0.000204,0.001471,0.005871,0.000674,0.001335,0.000557,0.001518,0.003816,0.001615,0.007954,0.000135,0.003668,0.000865,0.002373,0.007223,0.001697,0.000537,0.000334,0.000148,0.000270,0.000186,0.003851,0.000566,0.002965,0.003921,0.021835,0.013313,0.000640,0.000414,0.000295,0.001212,0.000311,0.000120,0.004603,0.000366,0.007910,0.001624,0.002329,0.001453,0.000143,0.006864,0.000061,0.001385,0.001165,0.000166,0.000682,0.002074,0.000190,0.001021,0.000568,0.006583,0.000504,0.000919,0.000456,0.005064
0.000070,0.000129,0.000911,0.000394,0.004913,0.001280,0.001909,0.005510,0.000534,0.003491,0.001752,0.000335,0.000465,0.169373,0.001475,0.000142,0.000486,0.000347,0.000355,0.009958,0.000647,0.004677,0.000359,0.000543,0.000135,0.012463,0.004101,0.001415,0.003114,0.003167,0.000668,0.000145,0.000355,0.002969,0.000238,0.000435,0.006352,0.005310,0.003807,0.000497,0.000623,0.001019,0.000299,0.000444,0.002622,0.001030,0.011018,0.000289,0.002066,0.000714,0.001062,0.002279,0.000660,0.000485,0.000034,0.000074,0.000475,0.002239,0.000528,0.000083,0.000067,0.000415,0.000113,0.000926,0.004567,0.052832,0.003668,0.000106,0.002373,0.002992,0.001697,0.000691,0.000072,0.000076,0.000502,0.007524,0.003851,0.000334,0.002965,0.001738,0.003232,0.005175,0.000860,0.000417,0.000687,0.002773,0.000243,0.001000,0.004603,0.000366,0.001458,0.001624,0.002329,0.004968,0.000531,0.001913,0.048849,0.002354,0.004926,0.000209,0.000643,0.000360,0.001377,0.000114,0.008891,0.000286,0.000739,0.016146,0.012377,0.001650
0.000195,0.000394,0.000145,0.000280,0.000269,0.001280,0.001909,0.011924,0.000520,0.000819,0.029839,0.001066,0.000775,0.002843,0.078575,0.000240,0.000167,0.000347,0.000139,0.000437,0.007151,0.003134,0.000115,0.000447,0.000489,0.001311,0.004101,0.002868,0.001613,0.004135,0.005385,0.000451,0.000260,0.001702,0.000857,0.001203,0.006352,0.005310,0.003807,0.001561,0.003327,0.000174,0.000299,0.000578,0.006467,0.003631,0.000775,0.000289,0.000371,0.000092,0.025582,0.000688,0.002762,0.001978,0.000094,0.000155,0.000283,0.000419,0.000355,0.002167,0.000303,0.003748,0.000416,0.000630,0.004567,0.000198,0.003668,0.000594,0.002373,0.002279,0.001697,0.001171,0.000301,0.000171,0.000117,0.000710,0.003851,0.000214,0.002965,0.002275,0.003232,0.005175,0.000154,0.000436,0.000325,0.002250,0.000506,0.000174,0.004603,0.000366,0.000335,0.001624,0.002329,0.001353,0.005683,0.000444,0.000163,0.008429,0.000987,0.001002,0.000245,0.000576,0.007477,0.003261,0.007695,0.000804,0.048742,0.000508,0.002383,0.001870
0.000129,0.000509,0.000154,0.000425,0.000371,0.001280,0.001909,0.005510,0.000406,0.015612,0.001556,0.000633,0.000376,0.002501,0.005187,0.038644,0.001258,0.045802,0.013703,0.001427,0.000228,0.002705,0.000129,0.000773,0.016955,0.005245,0.004101,0.000960,0.001003,0.004837,0.000256,0.021951,0.021337,0.001610,0.000749,0.025680,0.006352,0.005310,0.003807,0.000360,0.008087,0.008701,0.030073,0.245287,0.097976,0.001592,0.003679,0.021366,0.028053,0.008531,0.005066,0.068286,0.000327,0.001060,0.000034,0.000214,0.000534,0.004635,0.002484,0.000618,0.010937,0.000633,0.000066,0.000489,0.004567,0.015306,0.003668,0.023739,0.002373,0.001537,0.001205,0.000643,0.019352,0.004769,0.000290,0.003622,0.003851,0.036800,0.002965,0.001081,0.003232,0.005175,0.000346,0.001159,0.079549,0.001590,0.000039,0.023743,0.009972,0.050625,0.003819,0.000661,0.005075,0.001843,0.000989,0.037380,0.024211,0.003413,0.003241,0.020162,0.001093,0.001271,0.000420,0.012265,0.010669,0.000144,0.002689,0.000971,0.001460,0.000576
0.004200,0.001280,0.000154,0.000418,0.015190,0.001280,0.001909,0.005510,0.000109,0.415398,0.131827,0.024779,0.002238,0.029385,0.002134,0.039190,0.088773,0.000347,0.006055,0.003381,0.018673,0.003277,0.028409,0.000132,0.000885,0.001367,0.004101,0.001356,0.001483,0.153900,0.000436,0.000373,0.006440,0.000288,0.000294,0.003937,0.006352,0.005310,0.003807,0.014712,0.003671,0.000278,0.000299,0.161411,0.064308,0.001632,0.005718,0.000289,0.058224,0.024677,0.002003,0.000067,0.004833,0.000914,0.004674,0.000020,0.000405,0.012778,0.001022,0.006812,0.000115,0.000149,0.000048,0.000352,0.004567,0.000407,0.003668,0.038260,0.002373,0.474308,0.001697,0.001504,0.023289,0.015778,0.018595,0.076369,0.003851,0.017477,0.002965,0.001186,0.003232,0.005175,0.133882,0.003196,0.000566,0.007177,0.000034,0.000131,0.004603,0.000366,0.008113,0.001624,0.002329,0.001610,0.000053,0.000105,0.010921,0.012370,0.251779,0.014408,0.227542,0.450880,0.080674,0.001525,0.007009,0.020504,0.003148,0.003543,0.006380,0.000351
0.000170,0.000220,0.000210,0.000497,0.000270,0.001280,0.001909,0.005510,0.000183,0.001643,0.002047,0.000728,0.000798,0.000935,0.001265,0.000565,0.000357,0.195368,0.000299,0.000776,0.000147,0.003699,0.000226,0.000235,0.000214,0.001275,0.004101,0.001478,0.002294,0.001323,0.000741,0.000305,0.000289,0.000463,0.000400,0.001230,0.006352,0.005310,0.003807,0.000450,0.001335,0.000254,0.205162,0.000525,0.000529,0.003631,0.001401,0.199805,0.000087,0.000167,0.002836,0.000235,0.001851,0.001978,0.000231,0.000507,0.000298,0.001342,0.000326,0.001380,0.000125,0.000458,0.000333,0.000917,0.004567,0.000271,0.003668,0.000043,0.002373,0.004192,0.005235,0.000709,0.001740,0.001498,0.000118,0.000748,0.003851,0.000282,0.002965,0.003921,0.003232,0.005175,0.000671,0.000976,0.000261,0.002525,0.075357,0.000234,0.005622,0.201217,0.001251,0.002325,0.012637,0.001149,0.000186,0.000089,0.000225,0.003419,0.001211,0.000092,0.000548,0.000783,0.001004,0.000301,0.001747,0.000314,0.001122,0.001968,0.026298,0.000842
0.006905,0.000072,0.000101,0.016513,0.000082,0.001280,0.001909,0.005510,0.000061,0.006278,0.002793,0.000181,0.000168,0.001039,0.000505,0.008322,0.012487,0.000279,0.089964,0.060772,0.000079,0.003412,0.004018,0.007784,0.104498,0.000930,0.004101,0.002149,0.000145,0.013132,0.000228,0.000025,0.023775,0.000296,0.009381,0.044546,0.006352,0.005310,0.003807,0.000195,0.000872,0.000192,0.000379,0.004367,0.000602,0.002069,0.027614,0.000469,0.020643,0.013509,0.006271,0.003367,0.000190,0.001509,0.000028,0.002293,0.000193,0.001915,0.001216,0.001586,0.000046,0.000057,0.000156,0.000955,0.004567,0.000389,0.003668,0.022311,0.002373,0.005719,0.000872,0.000175,0.065531,0.000024,0.022229,0.002570,0.003851,0.006109,0.002965,0.001179,0.003232,0.005175,0.000113,0.000953,0.000288,0.002445,0.000023,0.000076,0.002320,0.000226,0.002131,0.003305,0.001255,0.001869,0.007579,0.005195,0.000171,0.006055,0.054823,0.005944,0.001047,0.001581,0.023726,0.009635,0.002411,0.000147,0.004570,0.000861,0.016337,0.000761
0.000121,0.000112,0.000124,0.000298,0.000099,0.001280,0.001909,0.005510,0.000313,0.009114,0.000590,0.000455,0.000413,0.007623,0.001389,0.000072,0.001370,0.000347,0.002028,0.152423,0.000201,0.001165,0.000256,0.000500,0.000359,0.001989,0.004101,0.012130,0.001621,0.002979,0.000339,0.000068,0.000394,0.000590,0.000819,0.000382,0.006352,0.005310,0.003807,0.000174,0.001138,0.000397,0.000299,0.000672,0.002814,0.001168,0.013876,0.000289,0.000216,0.000844,0.006158,0.000323,0.001807,0.002051,0.000034,0.000059,0.000770,0.006073,0.000336,0.000814,0.000086,0.000166,0.000145,0.000883,0.004567,0.001288,0.003668,0.000428,0.002373,0.006934,0.001697,0.000947,0.000178,0.000061,0.000068,0.002002,0.003851,0.000088,0.002965,0.001535,0.003232,0.005175,0.000628,0.001138,0.006885,0.004435,0.000063,0.000147,0.004603,0.000366,0.004626,0.001624,0.002329,0.004206,0.000157,0.000143,0.000149,0.000949,0.002267,0.000235,0.000388,0.000323,0.003088,0.001775,0.002325,0.000388,0.001485,0.000989,0.001095,0.000759
0.000469,0.000415,0.000283,0.003923,0.000889,0.001280,0.000949,0.017265,0.002544,0.003728,0.018793,0.001115,0.001872,0.004885,0.009110,0.000157,0.000467,0.000189,0.001254,0.000972,0.146268,0.003069,0.001423,0.001573,0.000529,0.017913,0.009517,0.006489,0.000816,0.015750,0.003227,0.000342,0.000149,0.005018,0.000759,0.010140,0.006352,0.005310,0.003807,0.002313,0.003597,0.000309,0.000149,0.000734,0.000887,0.003546,0.023642,0.000185,0.002432,0.000894,0.004110,0.000463,0.000537,0.002492,0.000890,0.004151,0.001368,0.002499,0.000156,0.000362,0.000510,0.000199,0.000782,0.000758,0.004567,0.000301,0.003668,0.000640,0.002373,0.000354,0.003884,0.001059,0.000248,0.000129,0.000820,0.001174,0.003851,0.001685,0.002965,0.001600,0.001505,0.005175,0.001104,0.000956,0.008240,0.002721,0.008042,0.000738,0.016613,0.000186,0.001039,0.001747,0.003602,0.002484,0.000179,0.001089,0.000265,0.001418,0.000540,0.000768,0.000632,0.001217,0.037517,0.000512,0.001112,0.000583,0.002059,0.001159,0.000511,0.003815
0.000085,0.000131,0.000182,0.000164,0.000256,0.001280,0.001909,0.005510,0.000187,0.001135,0.000993,0.000728,0.000373,0.000505,0.000654,0.000119,0.000157,0.000347,0.000276,0.000214,0.000375,0.548932,0.000066,0.000194,0.000659,0.000451,0.004101,0.001905,0.000512,0.006432,0.000604,0.000071,0.000767,0.001574,0.000292,0.000563,0.006352,0.005310,0.003807,0.000251,0.000473,0.000334,0.000299,0.005674,0.000703,0.007115,0.000496,0.000289,0.000307,0.000430,0.002836,0.000077,0.000302,0.001978,0.000123,0.000057,0.000200,0.001412,0.000109,0.000599,0.000055,0.000115,0.000535,0.000312,0.004567,0.000170,0.003668,0.000211,0.002373,0.000774,0.001697,0.001010,0.000605,0.000177,0.000352,0.000374,0.003851,0.000114,0.002965,0.003921,0.003232,0.005175,0.000259,0.000976,0.000178,0.000512,0.000054,0.000134,0.004603,0.000366,0.001083,0.001624,0.002329,0.001415,0.000273,0.000418,0.000129,0.005349,0.000486,0.000099,0.001105,0.000376,0.000407,0.000131,0.001324,0.000551,0.002091,0.001391,0.004236,0.003475
0.000484,0.004644,0.000490,0.001354,0.001333,0.001280,0.009912,0.005510,0.000897,0.002108,0.000583,0.003177,0.001901,0.120974,0.000986,0.000313,0.000528,0.000264,0.000119,0.000861,0.000965,0.000890,0.012091,0.019728,0.000175,0.013500,0.004101,0.003012,0.004310,0.000956,0.004867,0.000124,0.000230,0.001484,0.001100,0.004038,0.006352,0.005310,0.003807,0.000383,0.000798,0.000292,0.000247,0.000995,0.000401,0.002273,0.000698,0.000275,0.000876,0.000217,0.001082,0.001781,0.000371,0.003188,0.000840,0.001790,0.003433,0.001271,0.001122,0.000222,0.000374,0.000930,0.000545,0.000817,0.004567,0.000191,0.002420,0.000743,0.002373,0.000906,0.003359,0.002242,0.000154,0.000285,0.000252,0.000425,0.003851,0.000256,0.005698,0.002122,0.003232,0.005175,0.000324,0.000264,0.000679,0.003479,0.000761,0.000186,0.006170,0.000296,0.001556,0.002338,0.007402,0.002244,0.001222,0.001996,0.000479,0.001536,0.000356,0.001481,0.000998,0.000767,0.000633,0.000518,0.001208,0.000294,0.000549,0.000459,0.000643,0.047862
0.002699,0.002005,0.005517,0.000619,0.008823,0.003859,0.001599,0.015462,0.000924,0.005035,0.001785,0.003194,0.000744,0.004245,0.013273,0.000385,0.000415,0.000504,0.001805,0.004951,0.002325,0.002143,0.000183,0.154882,0.000938,0.012221,0.004101,0.010310,0.002509,0.003660,0.002777,0.000662,0.000482,0.008037,0.000668,0.000436,0.031663,0.005310,0.003807,0.000638,0.000733,0.000458,0.000374,0.000567,0.004351,0.003911,0.006165,0.000269,0.001031,0.000416,0.004287,0.000631,0.000301,0.000959,0.000152,0.001752,0.000650,0.007612,0.000637,0.000486,0.006442,0.000222,0.001526,0.000426,0.004569,0.000409,0.001612,0.000617,0.001467,0.001391,0.002627,0.000498,0.000381,0.000190,0.000642,0.001435,0.003851,0.000317,0.001043,0.003588,0.005191,0.006289,0.000446,0.000144,0.001953,0.008880,0.000392,0.000839,0.004384,0.000663,0.001507,0.001697,0.003782,0.008205,0.008343,0.001205,0.000276,0.001186,0.000519,0.000263,0.000260,0.003015,0.000240,0.003023,0.007702,0.000430,0.000483,0.000440,0.001134,0.006046
0.000024,0.000059,0.000040,0.000061,0.004758,0.001280,0.001909,0.005510,0.000061,0.000546,0.013173,0.000634,0.000167,0.000153,0.001376,0.000102,0.000204,0.013939,0.000331,0.000381,0.000225,0.007369,0.000026,0.000059,0.214013,0.000154,0.004101,0.001520,0.000149,0.003846,0.000073,0.001433,0.000391,0.000759,0.000044,0.000434,0.006352,0.005310,0.003807,0.007725,0.000763,0.016111,0.012577,0.000406,0.000485,0.004506,0.004589,0.011146,0.000113,0.000066,0.006217,0.002840,0.000192,0.001362,0.000006,0.000051,0.000036,0.015984,0.000164,0.000696,0.001374,0.000056,0.000026,0.000343,0.004567,0.006055,0.003668,0.000057,0.002373,0.000741,0.097919,0.001456,0.040656,0.004289,0.000075,0.000595,0.003851,0.000030,0.002965,0.031970,0.003232,0.005175,0.000293,0.001126,0.000465,0.000377,0.001487,0.000204,0.086375,0.016629,0.039720,0.002252,0.159558,0.001061,0.000164,0.002650,0.006471,0.035327,0.001468,0.002368,0.000360,0.006975,0.000749,0.000101,0.001966,0.000148,0.015839,0.006838,0.125581,0.000095
